sentence,label
Bu anlamsız küsmeye son veriyoruz diğer arkadaş bu en güzel şansımız onların kıymetini bilirim bundan sonra İncir çekirdeğini doldurmayan şeyler yüzünden küsmek,2
Yok arkadaşım arkadaşım canım arkadaşım hadi,3
Müzik seninle güzel benim güzel arkadaşım oyunlar seninle güzel eğlenelim hep beraber gülelim oynayalım,3
Güzel benim güzel arkadaşım eğlenelim hep beraber de oy oynayalım bu dünya benim de güzel benim güzel arkadaşım,3
Müzik güzelleştirecek tek şey sevgidir senin elin omuzumdan eksilmesin arkadaşım eğlenelim hep beraber gülelim oynayalım,3
Güzel benim güzel arkadaşım eğlenelim mesela ver verim oynayalım gün ya düşse güzel bizim güzel şeyler şarkı aç,3
Ben seninle güzel,3
Saklambaç ve seksek rengarenk balonlarla dünyaya gezsek eğlenelim hep beraber gülelim oynayalım,1
Güzel benim güzel arkadaşım eğlenelim mesela ver gülelim oynayalım dünya denize güzel benim güzel arkadaşım ya,3
Hayat strateji çok önemli oldu artık milli teknoloji topunun robot için öğren,2
Yapay Zeka işte bunu anda suyu kişisel sayfa geleceğin meslekleri ne olursa olsun o düşünen insanlardan yoksun,2
Sana da karşı dedi bu kim bu elinden telefonu düşürmeyen adamın heykeli yıllardır buradadır niye böyle bir heykel yapmışlar ki telefonu elinden düşürmeyen internet olmadan tadı tuzu kalmayan kişiler ibret alsınlar diye yapılmış oldum gerçek gibi duruyor kim yaptıysa çok becerikli 3 amca Şarj aletim var mı mı yok artık ayrı iyice abarttın,2
Yok yok siz oynayın,1
Arena çok zevkli sizde katılsanız da biz onun gerçeği oynuyorsun çok da keyif alıyoruz,1
Asıl sen geldik gerçeği bundan daha güzel olabilir mi kim uğraşacak külah sarmakla tüf yapmakla arenada sınırsız seçenek var çok enteresan,1
Türk modelleri var her gün yeni ödül kutusu kazanıyorsun içerisinden renkli renkli külahlar çıkıyor,1
Ben çünkü soruda takıldım kütüphanede buluşup birlikte yapalım harika fikir,2
O gerçek bile değil ama verdiği haz aynı hatta daha bile fazla her şeyi hemen başarıyorsun,2
Bak o oyuna kendini fazla kaptırdın hayatı kaçırıyorsun,2
Hayri bey mi,2
Akın kardeşim,3
Yolları açtı şimdi dünyanın en büyük uçak filosunun da akında büyük bir teknoloji firması kurdu uzay sanayinden tut nanoteknolojiler e kadar her konuda dünya devi oldu şimdi de kamille,2
Bir de utanmadan bunu özgeçmişine,4
Evet sana klasik bir rüyayla ders vermek istedik internet ve,2
Oyun bağımlılığından kurtulmak,2
San başına gelecekleri göstermenin en iyi yolu bu rüya,2
Ha o zaman uyanayım uyanmak istiyorum o kadar kolay değil,2
Hem sana vereceğim yeni işine öğrenmek istemiyor musun neymiş ya sanal mahallede son seviyeye ulaşmak,2
Ama bu imkansız bugüne kadar kimse son seviyeye ulaşamadı bu sonsuza kadar sürer ha ha hiç,2
Nasıl da korktunuz Asıl korkunç olan ne biliyor musunuz,1
Haydi gidip kendi gözlerimizle görelim var mı yok mu,1
Sordum sarı çiçeğe Annen Baban var mıdır Çok yoruldum yahuSen de yoruldun mu karakaçan Ehodunları topladıkçok şükürArtık eve gidebiliriz,1
Ayı arıyoruz da,1
Aslındaa Şaka yapmıştım,1
Ula gördün mü başımıza neler geldi Kaybolduk da Şakadan bile olsa yalan söylemek kimseye yakışmaz evladım Hele çocuklara hiç yakışmaz Özür dilerim baba,2
Eh ateş yaktığımız iyi oldu Ateş hayvanları uzak tutar,2
Gördünüz mü bir yalanın başımıza getirdiklerini Hem peygamber efendimiz bile Yalanda hayır yoktur der Siz siz olun doğru yoldan ayrılmayın evlatlarım,2
Geldik bir günün daha sonuna Bugün kandık Ömerin şakasına Aslında ayıdan kaçmazdım ammaa Ben de Allahın bir kuluyum sonuçta,2
şehirden uzakta ormanın ortasında,1
Hepimize iyi gelecek bu tatlı seyahat insan ve doğaya dahi ne varsa keşfe çıkıyoruz,1
Cemaat cüm cüm cüm cüm cüm bü cemaat cüm cüm cüm cüm cüm bü cemaat aileyle her gün yeni bir macera eğlenerek öğrenmenin keyif beni,1
T iyi doğru güzel bir insan olmak adına topladık eşyaları,3
Cemaat cüm cüm cüm cüm cüm bü cemaat cüm cüm cüm cüm cüm bü cemaat ayçiçeği seni rüzgardan nasıl koruyacağım biliyorum,1
Sen de bizim gibi çadırın içinde kalarak rüzgardan korunabilirsiniz,1
Hoppa,1
çiçeğin Işık almasını engelliyorsun ki rüzgardan korumak için . Çiçek ışıksız solar,2
Konuyu biraz yanlış anladığım için soldu,2
Ben de ormandaki yaprak ve dalları toplarım onları birleştirip,1
Solan çiçeğin yerine dikerim tohum büyüyene kadar,1
Anne akşama güzel mi güzel bir salata yaparız,3
Bugün hava çok güzel değil mi gidip bir dağ havası alalım,1
Ben de birkaç bitki toplarım anne baba kenarında çok güzel balıklar var görmeniz lazım gerçekten Çok akıllıca bakalım,1
Tabii hem oralarda çok güzel kütükler vardı onları da toplarız,1
Kesin başka bir şey yüzünden soldu o iş o kadar basit değil çiçekler ihtiyacı kadar su ve ışık almalı,2
Müzik Çok güzeller ay çiçeklerinin yüzünü her zaman güneşe çevirdiklerini biliyor muydun içlerindeki oksin hormonu çiçeğin nasıl büyüyeceğini yönünü ve miktarını belirliyor ay çiçeğinin,2
Yüzünü güneşe dönmesiyle de,2
Işık bitkinin karanlıkta kalan kısmına ilerliyor,2
Ay çiçeği daha çabuk büyüyor İyi o zaman yani yani ay çiçekleri nemli ortamları sevmez o yüzden nemli olmayan bölgelerde yetişir çiçekleri adına sevindim,2
Hadi gidelim daha yaprak ve dal toplayacağız,1
Işık alsa bile yeterdi ama ben tamamen üstünü kapattım onu güneşten mahrum bıraktığım için soldu,2
Yüzünü güneşe dönecekti yeteri kadar güneş ışığı alınca yüzünü çevirecek,2
Anne çok mutlu görünüyordun,1
Müzik şehirden uzakta ormanın ortasında,1
Hepimize iyi gelecek bu tatlı seyahat insan ve doğaya dahi ne varsa keşfe çıkıyoruz,1
Cemaat cüm cüm cüm cüm cümbür cemaat bu aileyle her gün yeni bir macera eğlenerek öğrenmenin keyfini t iyi doğru güzel bir insan olmak adına topladık eşyaları,1
Cemaat cüm cüm cüm cüm cüm bü cemaat cüm cüm cüm cüm cüm bü cemaat kampa gidiyoruz acil çağrı acil çağrı pusuya,1
Müzik ol,1
Kampta yanımda götürmek için,1
Tabii düşündüğün bir kitap var,2
Müzik mı şifalı bitkilerle ilgili olan,1
Sinanın kitabı mı,2
O senin yaşına göre biraz ağır ama merak etme ben senin için bir kitap aldım saftan,2
Gerçekten mi şurada bak üst tarafta Çok teşekkür ederim,3
Heyecanlı mısın kampa gideceğimiz için şey yani hayırdır gitmek istemiyor musun yaz tatilinde okunmayı bekleyen kitaplarım vardı hepsini yanıma alamayacağım için üzülüyorum ama tabiatın,1
Kendisi de kocaman bir kitap değil mi şey öyle de böceklerin hayvanların arasında yaşamak,2
Ama sen hepsini kitaplarından tanıyorsun keşke sadece kitaplarda kalsalar olmaz mı bütün o börtü böcek olmasa ağaçlar da olmaz ağaç olmazsa,2
Kağıt da olmaz,2
Kağıt,2
Olmazsa kitap da olmaz,2
Müzik hı,1
Müzik,1
Müzik anne anne a Ödüm koptu,1
Aferin benim akıllı bıdığım yavrum bunlar ne,3
Maşuk koymanı çok severse ya orada kalmak isterse,3
Bence senin gibi tatlı bir arkadaştan ayrılmak istemez,3
Müzik,1
Yusuf bütün elektronik eşyalar alacağınızı için yedek olarak aldım leblebi yazarım diyordum koş ablana yardım et ormana kütüphane kurmaya gidiyoruz herhalde hayvanlar artık daha kültürlü olacak Çok İyi düşünmüşsün şu an bile senden daha kültürlü haksızlık,2
Ama sana kitap serbest ağırmış minibüsün işi bitti annenlere haber verin de çıkalım artık yola kampa gidiyoruz sepetimizde erik ve,2
Kiraz ormana gidiyoruz çadırda uyuyacağız bu yaz ormana gidiyoruz çadırda uyuyacağız bu yaz,1
Müzik gümele dayım değil mi bu,1
Evet sürpriz yapacaktı size bakalım başımıza ne işler açacak işte bozuldu motor,1
Allah nasılsın bakalım bu olmaz ki böyle aman maşallah,3
Müzik anne bacım yan yum yavrum hemen bir krem sürelim çok acıyor anne ısırgan u hemen temizler sararım sabah bir şeyin kalmaz ne acayip ismi varmış öyle çok,1
Evet babacım kan böbreğe çok yararlıdır vücudu temizler kemiklere de çok faydalıymış,2
Ayrıca eklem ağrılarına da iyi geliyormuş bakın aklıma ne geldi akşam yemei için şöyle güzel bir ısırgan otu çorbası yapalım mı,2
Kadar kitap okuyorsun 2 kw elektrik üretemiyor sana verdiğimiz emeklere yazık onu bırak da su götürmemiz lazım,2
Müzik,1
Yavuz bile çok sevdi otu çorbası en güzel çorba niye edersin oğlum kamp boyunca doğanın bize sunduğu nimetlerle beslenecek fikrin değişir,3
Eline sağlık,3
Mukaddes çorba çok güzel olmuş,3
Afiyet olsun babacığım,3
Evet vallahi çok güzel olmuş eline sağlık,3
Ellerine sağlık afiyet olsun,3
Müzik giderdi,1
Aslan mı geldi yoksa,1
Harbiden de iyiymiş ha edat,3
Merak etmeyin ben konuştum kendisiyle bir daha bizi rahatsız Kahkaha,1
Müzik etmeyecek,1
Hepimize iyi gelecek bu tatlı seyahat insan ve doğaya dahi ne varsa keşfe çıkıyoruz,1
Cemaat cüm cüm cüm cüm cümbür cemaat bu aileyle her gün yeni bir macera eğlenerek öğrenmenin keyfini t iyi doğru güzel bir insan olmak adına topladık eşyaları,1
Allah kim o Kahkaha,1
Müzik çıktın çocuklar için bir ağaç ev yapacağım,1
Eğer bana yardım ederseniz size bir ağaç ev yapacağım harika,1
Sen her şeyin en iyisini,3
Efendimizin hayatı çalışmakla geçmiş çocukken çobanlık yapmış yetişkin olduğunda ticarete atılmış evlendiğinde hanımına yardım etmiş vaktini boşa harc istemezmiş,2
Sen yine de bir işten kaçmaya devam etmek istiyorsan anneannemize örnek al,2
Nasıl  yani,2
Bismillahirrahmanirrahim yeim,1
Ben de kitaptan yapım aşamasını okur size yol gösteririm elimizden geleni yapacağız,2
Ev yapan sevgidir emektir ona duyduğun güvendir,2
Karınca yuvalarının ağzı her zaman güneye bakar mesela kaybolduğunu düşün karınca yuvasına bakarak yönünü bulabilirsin,2
Burası güney olduğuna göre,2
Burası da kuzey,2
Demek ki buralarda doğu ve batı,2
Peki ben bu bilgiyle ne yapabilirim herhangi bir konuda bilgin olmuş olur ve bir ilki yaşarız yetmez mi babam nerede olursa olsun kıblenin yönünü nasıl buluyor sanıyorsun Çünkü yönleri biliyor akıllım karınca yuvası da güneye bakıyor kıble de burada da odun varmış alayım bari görüşürüz onlar benimdi dayı of tekrar toplayacağız iyi,2
Müzik mi odun toplamak ne zor işmiş oynadığım oyunlarda tek tuşla topluyorduk kolay gelsin ekip hep birlikte yaptıklarında başarabileceklerine sanıyorlar ağaçev ekip işi ,2
Zeki işi tabii önce destek kirişlerini,2
Müzik oluşturacağız tahta çekiç,2
Müzik matkap,2
Herkes birbirine yardım etti etmeseydi ev bu kadar da güzel olmayacaktı insanlar,2
Hatta tüm canlılar birbirine ihtiyaç duyar bu küçük,2
Filiz büyümek için güneşten sıcaklık yağmurdan nem alacak,2
Toprak ona yuva olacak doğadaki her şey birbirinin yardımını kabul eder insan yardım etmeye ve yardım almaya her zaman hazır olmalı,2
Etmeli İnsan yardım ,2
bir şey geliyor,1
Temizlik imandandır,2
Unutma bunu,2
Enes kitabı buldum tarihi maceralar daha eğlenceli değil mi,1
Nasıl yani sadece harfleri değişik,2
Osmanlı alfabesi ile yazılmış yani o harfleri okuduğunuzda,2
Sizde çok güzel anlayabilirsiniz,3
Gerçekten mi,1
Evet çocuklar ancak bazı kelimeler,2
Az kullanıldığı için sözlüye bakmamız gerekebilir ne mesela hangi kelime mesela bakalım,2
Mesela zaptiye bi şu anda polis dediğimiz güvenliğinden sorumlu kişilere,2
Eskiden zaptiye deniyormuş çocuklar çok zevkli ymiş giymedim hem de muhteşem up,2
Ayşenin anne yadigarı çok sevdiği yüzü bugün kaybolmuş,3
Baş üstüne,3
Sultanım,3
Sonra Şekerci ardından baharatçıya gittim de bir de unutmadan son olarak bir tezgah dalgıç ile kaldı bu sonra saraya geldiğinde yüzünü olmadığını fark ettim,1
Sen bana dağılan kaşık çık bakalım sonra da neresi var şeker çocuk canım ağabey ama bu sefer o bu elbise çıktı saklıdır satın almadan biliyor musun,3
Mesela bugün bir hanım kızım geldi ve,3
Bakmadan naneli ve limonlu şekeri si sonra paketini alıp gitti hiç tadına bakmadı bu kız nasıl giyinmiştir uzun mor bir elbisesi ve başında da örtüsü vardır yalnız başınaydı elindede eldivenleri vardı çok nazik ve,3
Hanım bir kız tayt,3
Teşekkür ederim,3
Hadi koşacağım,1
Hakkınızı helal edin,3
Yiğit dostum,3
Sağolun,3
Kimsenin hakkı kimsede kalmaz herkese mi böyle müsaade ediyorsunuz yoksa bizim kısmetimizde mi,2
Tabii ki herkese çocuklar hiç ayrımcılık olur mu,2
Kızı da halktan biri de benim için ayrı,2
Hepimiz insanız,2
Seni tebrik ediyorum gerçekten işinize Çok iyisiniz ve söylediklerinin tam olarak doğru,3
Hikayeler de çok eğlenceli oluyormuş bu kadarını beklemiyordum bunun gibi daha bir sürü kitap var burada hepsini okumak istiyorum,1
Günün nasıl geçti oğlum çok güzeldi,1
Bize de öğret edecekmiş,2
Bu çok güzel bir haber ,3
En sevdiğimiz belgesel başlayacak,3
Doğa,2
Derici edebilir içerikleri çok seviyorum biliyorsun,3
Hoş geldin vartm,3
Hadi iyi eğlenceler çocuklar 1895 yılında Şehrin en güzel yapılarından biri olan,1
Usta hayırlı günler,3
Hoş geldiniz,3
Kız kardeşim,3
Usta senden başkasını götüremem bunların en iyi saat ustası sensin tutmak bu saati tahmin et sultanımız cömerttir ,3
Ayşe neden çıktın yataktan iyi misin canım kardeşim İyiyim abiciğim konuşmalarınızı duydum ondan geldim hadi hadi git ne yapacağız saati ben kendi başıma idare ederim İnsanları sadece ihtiyacı var biliyorsun bu peki geliyorum çanta nasıl yemekle trap,3
Sultanım,3
Allah yardımcınız olsun,3
Usta eline sağlık çok güzel oldu artık,3
Hadi size de kolay gelsin mi,3
Uyandırdık mu seni canım kardeşim çok özür dilerim aşağı tur,3
Yok estağfurullah ben kendim uyandım nasıl oldu ki daha iyi misin Çok daha İyiyim abiciğim ilaçlar çok iyi geldik,3
Cihan bilir benim sevdiğimi seveni koruyanı,3
Ben de çok severim,3
Mustafa evet hadi uğurlar olsun hiçbir,3
Bu harika bir haber,3
Sana bir sürprizim var tarçını tamir ettirdim,1
Yaşasın Çok teşekkür ederim alfabede,3
Yok canım ya,3
Müzik bu,1
Müzik çok güzel uçuyorsun harika bak çok iyi değil mi o zaman,1
Uçurtmayı benim için tut,1
Bu sefer kesin uçuracağız,1
Ben hazırım ördek koş,1
Müzik çocuklar,1
Hadi gelin bakalım şimdi orta abi uyuyakalmış ne yapacağız onu uyandırmadan bir kitap alıp sessizce okuyabiliriz ama çok dikkatli olalım,2
Mehmet ne yapayım çocuk kitaplar beni hep hep suçu yok çocuklar siz miydiniz ve,2
Ben de gece çok güzel bir kitap okuyordum ve bitirene kadar bırakamadım,2
Arif abi yıllardır kitap,2
Sen hiç sıkılmıyor musun tam tersi yıllar geçtikçe daha çok seviyorum,3
Eve girmek zorunda kaldık bu harika harika mı yani bana çok güzel bir hikayeyi ve bilim insanı hatırlattı çocuklar hayatımızdaki eşyalar,3
Franklinin deneyi 1700lü yıllarda yaşamış ve bilim insanı uçurtma deneyle hazırlanır neredeydi işte burada işte hikaye,2
Bu kitapta,2
Nasıl yani uçurtma uçur olarak da deney yapılabiliyor mu,2
Ben sadece deney tüpleri ile de ne yapılabilir,2
Elbette yapılabilir deney yapmak için kullandığımız malzemeden çok nasıl yaptığınız önemlidir yani isterseniz bir kağıt ve kalemle deney yapabilirsiniz kitabı okuduktan sonra demek istediğimi daha iyi anlayacaksınız teşekkürler,2
Biraz daha hızlı gidelim,1
Güzel bir tiyatro oyunu izledi,1
Müzik sen ne yapıyorsun uçurtma yapıyorum sevgili yardımcı muhabere uçurtma uçur açacaksın,3
Müzik evet hava,1
Müzik işler planladığım gibi giderse birazdan yanıma İşte buldum da,1
Bu harika da hemen eve gitmeliyiz yüzünden olsun,3
Seni çok seviyorum hayatım bu paylarda anlat bacı bu gizemli takım,3
Paratoner adını verdim bunu evin çatısına bağlayacağız bu sonunda bağladım çelik halatın ucunu da toprağa döneceğim,2
Tube ve hiçbir zararı olmuyor bu harika,3
Müzik,1
Müzik bu,1
Müzik,1
Arif abi harikaydı beğeneceğinizi emindim elindeki bir garip,3
Abi bunlar size sürprizim Çocuklar şimdi size iyi,1
Uçurtma nasıl yapılıyor onu göstereceğim hazırmısınız,1
Müzik,1
Müzik hop harika alalım bakalım çocuklar,1
Peki sen hazırmısınız eti hislerim 3 koş,1
Müzik harika,3
Hadi gelsene Çok keyifli,1
Seviyorum işte Şimdiden teşekkür ederim,3
Erdem o Kahkaha ,1
Müzik,1
Bekleseydin ya güzel kızım birlikte hazırlardı heyecandan bekleyemedim kalbim yerinden fırlayacak gibi sakin ol linac heyecanlanmanın hadi üç kere derin nefes alıp başlayalım 1 2 3,1
Kamerayı da ayarladım şimdi yaptığımız yemeği bütün dünya izleyebilecek öyle mi ay anne tüm dünya deyince heyecanım iyice arttı ama neyse ki yanımda,1
Yamak aşçıların yardımcılarına denir senin yamağına yanında benim güzel Şefim heyecanlanması hiç gerek yok,2
Neydi ilk işimiz ellerimizi yıkıyoruz,2
yıkıyoruz her yemekten önce,2
Eller yıkanır güzelce her tariften önce,2
Eller yaşanır güzelce köpürt köpürt durula elleri iyice,2
Ovala köpürt köpürt durula havluyu sakın,2
Bismillahirrahmanirrahim başlıyoruz,2
Tuğba sultanla sizlere çok güzel yemek tarifleri vereceğiz linanın mutfağı,3
Tadın en sevdiği yemek,3
Arkadaşlar bu çok kolay bir tarif sos için zeytinyağı domates ve baharatlara ihtiyacımız var bugün benim kullanacağım diğer malzemeler peynir ve zeytin ama siz bu pizzanın içine istediğiniz şeyleri koyabilirsiniz Öyle değil mi,2
Sultanım,3
Lina evdeki malzemeleri değerlendirmek için çok güzel bir fırsat Şefim biliyor musun bu tarifin en sevdiğim yanı pizzanın hamuru,3
Asıl sürpriz,1
Bayat ekmeklerden yapacağız arkadaşlar bizim evde,2
Eğer değerlendirmek yerine atsaydık israf etmiş olurduk,2
Yiyiniz içiniz israf etmeyiniz diye buyurmuştur,2
Bu yüzden biz de hiçbir şeye israf etmiyoruz değil mi anne,2
Bunlar epey kuruyuşunu dönüştüreceğiz o zaman dönüşüm başlasın,2
Bu da sos için tenceremiz bayat ekmekleri dilimleyerek başlıyorum Şef biliyor musun Şefim bir günde milyonlarca ekmek çöpe atılıyor,2
Sultan o zaman daha fazla bayat ekmek tarifi verelim herkes öğrenirse ekmekler boşa gitmez çok iyi bir fikir bu Şefim arkadaşlar,2
Bayat ekmeklerle yapılacak çok güzel yemek tarifleri için sonraki videoları bekleyin işte bugünkü tarifimiz için gerekli malzemeler domates zeytin peynir baharatlar,2
